Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000119	N43	n4	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00206	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00096
OG0000119	N43	n5	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00206
OG0000119	N43	n6	1.0	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066
OG0000119	N43	n9	1.0	Non-Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00173, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00158, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00102, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00095
OG0000119	Irido_IIV31_HF920637.1	n11	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00158	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130
OG0000119	Irido_IIV31_HF920637.1	n12	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130
OG0000119	Chlor_AMIV_KF938901.1	n15	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00085	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00140
OG0000119	Chlor_IIV22_HF920633.1	n16	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00040, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00117	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00143, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00057, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00107, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00172, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00170
OG0000119	Chlor_IIV22_HF920633.1	n17	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00040	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00117
OG0000119	Chlor_IIV22_HF920633.1	n18	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00143	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00057, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00107, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00172, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00170
OG0000119	Chlor_IIV22_HF920633.1	n19	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00057	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00107, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00172, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00170
OG0000119	Chlor_IIV22_HF920633.1	n20	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00107, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00172	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00170
OG0000119	Chlor_IIV22_HF920633.1	n21	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00107	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00172
OG0000122	Irido_IIV6_AF303741.1	n3	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00005	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00065
OG0000122	Decap_MF599468.1	n4	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00024, Decap_MF599468_1_Decap_MF599468.1_00104, Decap_MF599468_1_Decap_MF599468.1_00101, Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054, Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128, Decap_MF599468_1_Decap_MF599468.1_00103	Decap_MF599468_1_Decap_MF599468.1_00029, Decap_MF599468_1_Decap_MF599468.1_00099, Decap_MF599468_1_Decap_MF599468.1_00100, Decap_MF599468_1_Decap_MF599468.1_00114, Decap_MF599468_1_Decap_MF599468.1_00102
OG0000122	Decap_MF599468.1	n5	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00024	Decap_MF599468_1_Decap_MF599468.1_00104, Decap_MF599468_1_Decap_MF599468.1_00101, Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054, Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128, Decap_MF599468_1_Decap_MF599468.1_00103
OG0000122	Decap_MF599468.1	n6	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00104	Decap_MF599468_1_Decap_MF599468.1_00101, Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054, Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128, Decap_MF599468_1_Decap_MF599468.1_00103
OG0000122	Decap_MF599468.1	n7	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00101	Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054, Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128, Decap_MF599468_1_Decap_MF599468.1_00103
OG0000122	Decap_MF599468.1	n8	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054, Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128	Decap_MF599468_1_Decap_MF599468.1_00103
OG0000122	Decap_MF599468.1	n9	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00023, Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054	Decap_MF599468_1_Decap_MF599468.1_00055, Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128
OG0000122	Decap_MF599468.1	n10	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00023	Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145, Decap_MF599468_1_Decap_MF599468.1_00054
OG0000122	Decap_MF599468.1	n11	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070, Decap_MF599468_1_Decap_MF599468.1_00145	Decap_MF599468_1_Decap_MF599468.1_00054
OG0000122	Decap_MF599468.1	n12	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00038, Decap_MF599468_1_Decap_MF599468.1_00070	Decap_MF599468_1_Decap_MF599468.1_00145
OG0000122	Decap_MF599468.1	n13	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00038	Decap_MF599468_1_Decap_MF599468.1_00070
OG0000122	Decap_MF599468.1	n14	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00055	Decap_MF599468_1_Decap_MF599468.1_00091, Decap_MF599468_1_Decap_MF599468.1_00128
OG0000122	Decap_MF599468.1	n15	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00091	Decap_MF599468_1_Decap_MF599468.1_00128
OG0000122	Decap_MF599468.1	n16	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00029	Decap_MF599468_1_Decap_MF599468.1_00099, Decap_MF599468_1_Decap_MF599468.1_00100, Decap_MF599468_1_Decap_MF599468.1_00114, Decap_MF599468_1_Decap_MF599468.1_00102
OG0000122	Decap_MF599468.1	n17	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00099, Decap_MF599468_1_Decap_MF599468.1_00100, Decap_MF599468_1_Decap_MF599468.1_00114	Decap_MF599468_1_Decap_MF599468.1_00102
OG0000122	Decap_MF599468.1	n18	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00099, Decap_MF599468_1_Decap_MF599468.1_00100	Decap_MF599468_1_Decap_MF599468.1_00114
OG0000122	Decap_MF599468.1	n19	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00099	Decap_MF599468_1_Decap_MF599468.1_00100
OG0000123	N41	n1	0.75	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00029, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00195, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00007, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00049, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00115, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00091, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00020, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00130, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00174	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00198, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00147, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00218, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00178, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00121, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00147
OG0000123	N42	n4	1.0	Non-Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00007, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00049, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00115, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00091	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00020, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00130, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00174
OG0000123	Chlor_AMIV_KF938901.1	n6	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00049, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00115	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00091
OG0000123	Chlor_AMIV_KF938901.1	n7	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00049	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00115
OG0000123	Chlor_IIV22_HF920633.1	n9	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00130	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00174
OG0000123	N43	n11	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00198	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00147, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00218, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00178, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00121
OG0000123	Irido_IIV31_HF920637.1	n13	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00147	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00218
OG0000123	Irido_IIV6_AF303741.1	n14	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00178	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00121
OG0000126	Chlor_IIV22_HF920633.1	n2	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00059, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00119	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00081
OG0000126	Chlor_IIV22_HF920633.1	n3	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00059	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00119
OG0000126	Chlor_AMIV_KF938901.1	n4	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00030, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00084, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00158	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00119, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00001, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00151, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00127, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00135
OG0000126	Chlor_AMIV_KF938901.1	n5	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00030	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00084, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00158
OG0000126	Chlor_AMIV_KF938901.1	n6	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00084	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00158
OG0000126	Chlor_AMIV_KF938901.1	n7	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00119	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00001, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00151, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00127, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00135
OG0000126	Chlor_AMIV_KF938901.1	n8	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00001, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00151	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00127, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00135
OG0000126	Chlor_AMIV_KF938901.1	n9	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00001	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00151
OG0000126	Chlor_AMIV_KF938901.1	n10	1.0	Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00127	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00135
OG0000127	N29	n0	1.0	Non-Terminal	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00004, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00125, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00131, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00004	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00071, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00066, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00072, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00052, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00132, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00003, MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00003, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00124
OG0000127	N29	n4	1.0	Non-Terminal	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00071, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00066, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00072, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00052	MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00132, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00003, MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00003, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00124
OG0000129	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00025	Daphi_LS484712_1_Daphi_LS484712.1_00026, Daphi_LS484712_1_Daphi_LS484712.1_00027, Daphi_LS484712_1_Daphi_LS484712.1_00028, Daphi_LS484712_1_Daphi_LS484712.1_00030, Daphi_LS484712_1_Daphi_LS484712.1_00034, Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254, Daphi_LS484712_1_Daphi_LS484712.1_00031, Daphi_LS484712_1_Daphi_LS484712.1_00032
OG0000129	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00026	Daphi_LS484712_1_Daphi_LS484712.1_00027, Daphi_LS484712_1_Daphi_LS484712.1_00028, Daphi_LS484712_1_Daphi_LS484712.1_00030, Daphi_LS484712_1_Daphi_LS484712.1_00034, Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254, Daphi_LS484712_1_Daphi_LS484712.1_00031, Daphi_LS484712_1_Daphi_LS484712.1_00032
OG0000129	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00027	Daphi_LS484712_1_Daphi_LS484712.1_00028, Daphi_LS484712_1_Daphi_LS484712.1_00030, Daphi_LS484712_1_Daphi_LS484712.1_00034, Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254, Daphi_LS484712_1_Daphi_LS484712.1_00031, Daphi_LS484712_1_Daphi_LS484712.1_00032
OG0000129	Daphi_LS484712.1	n3	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00028, Daphi_LS484712_1_Daphi_LS484712.1_00030, Daphi_LS484712_1_Daphi_LS484712.1_00034, Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254	Daphi_LS484712_1_Daphi_LS484712.1_00031, Daphi_LS484712_1_Daphi_LS484712.1_00032
OG0000129	Daphi_LS484712.1	n4	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00028, Daphi_LS484712_1_Daphi_LS484712.1_00030	Daphi_LS484712_1_Daphi_LS484712.1_00034, Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254
OG0000129	Daphi_LS484712.1	n5	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00028	Daphi_LS484712_1_Daphi_LS484712.1_00030
OG0000129	Daphi_LS484712.1	n6	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00034	Daphi_LS484712_1_Daphi_LS484712.1_00252, Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254
OG0000129	Daphi_LS484712.1	n7	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00252	Daphi_LS484712_1_Daphi_LS484712.1_00253, Daphi_LS484712_1_Daphi_LS484712.1_00254
OG0000129	Daphi_LS484712.1	n8	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00253	Daphi_LS484712_1_Daphi_LS484712.1_00254
OG0000129	Daphi_LS484712.1	n9	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00031	Daphi_LS484712_1_Daphi_LS484712.1_00032
OG0000135	N43	n1	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00057, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00130, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00089, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00216	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00058, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00093, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00094, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00199, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00201
OG0000135	N43	n2	1.0	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00057, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00130	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00089, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00216
OG0000135	Irido_IIV31_HF920637.1	n5	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00058	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00093, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00094, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00199, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00201
OG0000135	Irido_IIV31_HF920637.1	n6	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00093, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00094	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00199, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00201
OG0000135	Irido_IIV31_HF920637.1	n7	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00093	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00094
OG0000135	Irido_IIV31_HF920637.1	n8	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00199	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00201
OG0000136	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00008	Daphi_LS484712_1_Daphi_LS484712.1_00009, Daphi_LS484712_1_Daphi_LS484712.1_00010, Daphi_LS484712_1_Daphi_LS484712.1_00064, Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068, Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070, Daphi_LS484712_1_Daphi_LS484712.1_00072, Daphi_LS484712_1_Daphi_LS484712.1_00255
OG0000136	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00009	Daphi_LS484712_1_Daphi_LS484712.1_00010, Daphi_LS484712_1_Daphi_LS484712.1_00064, Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068, Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070, Daphi_LS484712_1_Daphi_LS484712.1_00072, Daphi_LS484712_1_Daphi_LS484712.1_00255
OG0000136	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00010	Daphi_LS484712_1_Daphi_LS484712.1_00064, Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068, Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070, Daphi_LS484712_1_Daphi_LS484712.1_00072, Daphi_LS484712_1_Daphi_LS484712.1_00255
OG0000136	Daphi_LS484712.1	n3	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00064, Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068, Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070	Daphi_LS484712_1_Daphi_LS484712.1_00072, Daphi_LS484712_1_Daphi_LS484712.1_00255
OG0000136	Daphi_LS484712.1	n4	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00064	Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068, Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070
OG0000136	Daphi_LS484712.1	n5	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00065, Daphi_LS484712_1_Daphi_LS484712.1_00068	Daphi_LS484712_1_Daphi_LS484712.1_00069, Daphi_LS484712_1_Daphi_LS484712.1_00070
OG0000136	Daphi_LS484712.1	n6	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00065	Daphi_LS484712_1_Daphi_LS484712.1_00068
OG0000136	Daphi_LS484712.1	n7	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00069	Daphi_LS484712_1_Daphi_LS484712.1_00070
OG0000136	Daphi_LS484712.1	n8	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00072	Daphi_LS484712_1_Daphi_LS484712.1_00255
OG0000138	Irido_IIV6_AF303741.1	n7	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00100	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00162
