Orthogroup	AF303741	AF371960	AY521625	AY894343	BD143114	GQ273492	HF920633	HF920637	KC244182	KF938901	KT804738	LS484712	MF599468	MG570131	MG570132	MK098185	MK098186	MK098187	MK689685	MK689686	MN432490	MN562489	MN803438	MT521409	MT798582	MT926123	MT986830	MW139932	NC_005946	OK042108	OK042109	OL774653	OL774654	OL774655	OM037668	ON075463	ON740976	ON743042	OP009387	OQ475017
OG0000879																							hypothetical protein MN803438.1_00119																	
OG0000880																							hypothetical protein MN803438.1_00123																	
OG0000881																							hypothetical protein MN803438.1_00127																	
OG0000882																							hypothetical protein MN803438.1_00129																	
OG0000883																							hypothetical protein MN803438.1_00131																	
OG0000884																							hypothetical protein MN803438.1_00132																	
OG0000885																							hypothetical protein MN803438.1_00134																	
OG0000886																							hypothetical protein MN803438.1_00138																	
OG0000887																							hypothetical protein MN803438.1_00139																	
OG0000888																							hypothetical protein MN803438.1_00141																	
OG0000889																							hypothetical protein MN803438.1_00143																	
OG0000890																							hypothetical protein MN803438.1_00144																	
OG0000891																										hypothetical protein AF371960.1_00028														
OG0000892																													hypothetical protein NC_005946.1_00008											
OG0000893																													hypothetical protein NC_005946.1_00009											
OG0000894																													hypothetical protein NC_005946.1_00019											
OG0000895																													hypothetical protein NC_005946.1_00027											
OG0000896																													hypothetical protein NC_005946.1_00030											
OG0000897																													hypothetical protein NC_005946.1_00031											
OG0000898																													hypothetical protein NC_005946.1_00032											
OG0000899																													hypothetical protein NC_005946.1_00036											
OG0000900																													hypothetical protein NC_005946.1_00037											
OG0000901																													hypothetical protein NC_005946.1_00040											
OG0000902																													hypothetical protein NC_005946.1_00041											
OG0000903																													hypothetical protein NC_005946.1_00043											
OG0000904																													hypothetical protein NC_005946.1_00045											
OG0000905																													hypothetical protein NC_005946.1_00046											
OG0000906																													hypothetical protein NC_005946.1_00048											
OG0000907																													hypothetical protein NC_005946.1_00050											
OG0000908																													hypothetical protein NC_005946.1_00055											
OG0000909																													hypothetical protein NC_005946.1_00065											
OG0000910																													hypothetical protein NC_005946.1_00066											
OG0000911																													hypothetical protein NC_005946.1_00068											
OG0000912																													hypothetical protein NC_005946.1_00070											
OG0000913																													hypothetical protein NC_005946.1_00071											
OG0000914																													hypothetical protein NC_005946.1_00074											
OG0000915																													hypothetical protein NC_005946.1_00078											
OG0000916																													hypothetical protein NC_005946.1_00093											
OG0000917																													hypothetical protein NC_005946.1_00097											
OG0000918																																			hypothetical protein OM037668.1_00059					
OG0000919																																								OQ475017.1 - hypothetical protein translation OQ475017.1_00025
OG0000920																																								OQ475017.1 - hypothetical protein translation OQ475017.1_00028
OG0000921																																								OQ475017.1 - hypothetical protein translation OQ475017.1_00089
OG0000922																																								OQ475017.1 - hypothetical protein translation OQ475017.1_00090
